Gene,Chr,Start,End
PDGFRL,8,17433942,17500653
MTUS1,8,17501311,17659030
MIR548V,8,17539087,17539166
RNA5SP256,8,17605627,17605739
FGL1,8,17721898,17753047
PCM1,8,17780497,17887457
ASAH1,8,17913501,17942470
ASAH1-AS1,8,17942377,17955160
MRPS18CP3,8,17944391,17945145
LOC100133073,8,17946401,17947399
NAT1,8,18027976,18081198
MTND4LP26,8,18058433,18058714
TRK-TTT17-1,8,18120203,18120272
NATP,8,18227419,18229387
RPL10AP11,8,18240753,18241458
NAT2,8,18248792,18258728
PSD3,8,18384813,18871213
RPL35P6,8,18632057,18632473
LOC100128993,8,19041184,19103032
LOC442382,8,19095947,19098383
SH2D4A,8,19171204,19253729
CSGALNACT1,8,19261672,19615419
INTS10,8,19674927,19709578
LPL,8,19796764,19824770
RPL30P9,8,19970847,19971168
SLC18A1,8,20002366,20040647
ATP6V1B2,8,20054892,20079207
RNU6-892P,8,20087290,20087388
LZTS1,8,20103676,20161474
LZTS1-AS1,8,20133284,20147969
RNA5SP257,8,20147685,20147800
SNORD3F,8,20472340,20472437
TMEM97P2,8,20790083,20792374
LINC03023,8,20811144,20826449
LINC02153,8,20831497,20852630
LOC101929172,8,21155750,21166960
GFRA2,8,21547910,21646387
OR6R2P,8,21654598,21655408
DOK2,8,21766384,21771201
XPO7,8,21777173,21864096
NPM2,8,21881645,21894408
FGF17,8,21900264,21906320
DMTN,8,21906442,21940036
FHIP2B,8,21946661,21962422
NUDT18,8,21964389,21966932
HR,8,21971932,21988565
HRURF,8,21987971,21988523
REEP4,8,21995533,21999420
LGI3,8,22004343,22014319
SFTPC,8,22014896,22021992
BMP1,8,22022885,22069839
PHYHIP,8,22077216,22089612
MIR320A,8,22102479,22102550
POLR3D,8,22102646,22112114
PIWIL2-DT,8,22112089,22132675
PIWIL2,8,22132829,22215081
SLC39A14,8,22224791,22291642
RPL21P77,8,22247348,22247799
RNU6-336P,8,22291904,22292010
PPP3CC,8,22298591,22398638
BTF3P3,8,22350013,22350888
SORBS3,8,22409440,22433301
PDLIM2,8,22436254,22455539
C8orf58,8,22457112,22461655
LOC107986876,8,22460646,22462513
CCAR2,8,22462270,22479027
BIN3,8,22477931,22526634
BIN3-IT1,8,22497884,22499722
EGR3,8,22545172,22550993
PEBP4,8,22570764,22798590
LOC101929237,8,22735485,22745535
RN7SL303P,8,22835390,22835640
RHOBTB2,8,22844764,22877712
TNFRSF10B,8,22877646,22926544
LOC286059,8,22925742,22941132
LOC254896,8,22941868,22961071
TNFRSF10C,8,22960434,22974958
TNFRSF10D,8,22993101,23021540
TNFRSF10A,8,23047965,23082615
RPL23AP55,8,23064421,23064929
TNFRSF10A-DT,8,23082734,23088439
CHMP7,8,23101150,23119512
R3HCC1,8,23145605,23153792
LOXL2,8,23154410,23261633
LOC100507156,8,23193721,23223638
ENTPD4,8,23286675,23315160
LOC646708,8,23338500,23341229
SLC25A37,8,23386469,23432976
RNU4-71P,8,23457539,23457651
SINHCAFP3,8,23492388,23493162
NKX3-1,8,23536206,23540451
NKX2-6,8,23559253,23564269
STC1,8,23699442,23712319
RNU1-148P,8,23934510,23934671
ADAM28,8,24151582,24216527
ADAM7-AS1,8,24153327,24406131
ADAMDEC1,8,24241798,24263526
ADAM7,8,24298539,24367078
ADAM7-AS2,8,24347825,24372381
NEFM,8,24771274,24776606
NEFL,8,24808468,24814126
MIR6841,8,24811310,24811381
LOC100421161,8,24998717,24999350
DOCK5,8,25042204,25273227
MIR6876,8,25202918,25202990
LOC105379331,8,25208124,25219028
GNRH1,8,25276774,25282556
KCTD9,8,25285363,25315949
CDCA2,8,25316447,25365433
EBF2,8,25699241,25902929
RNA5SP258,8,25994396,25994514
LOC100129404,8,26112432,26114147
PPP2R2A,8,26149024,26230196
SDAD1P1,8,26236775,26240469
BNIP3L,8,26240570,26270643
PNMA2,8,26362217,26371388
DPYSL2,8,26371547,26515691
PSME2P5,8,26405195,26405965
ADRA1A,8,26605667,26724795
RPLP1P9,8,26629313,26629646
COX6B1P4,8,26693500,26693765
LOC100421821,8,26844643,26845548
LOC100132229,8,26867973,26869961
MIR548H4,8,26906370,26906480
STMN4,8,27092825,27115921
TRIM35,8,27142403,27168789
PTK2B,8,27168995,27316908
MIR6842,8,27290887,27290951
CHRNA2,8,27317273,27336778
EPHX2,8,27348660,27403081
GULOP,8,27435128,27446590
CLU,8,27454434,27472217
MIR6843,8,27468118,27468268
SCARA3,8,27491419,27534288
RNU6-1086P,8,27537353,27537452
MIR3622B,8,27559190,27559284
MIR3622A,8,27559194,27559276
CCDC25,8,27590833,27630157
RNU6-1276P,8,27631162,27631265
ESCO2,8,27632071,27662833
PBK,8,27667141,27695334
LOC100130612,8,27696014,27697929
SCARA5,8,27727400,27850190
MIR4287,8,27743556,27743633
NUGGC,8,27879481,27941453
ELP3,8,27947749,28048670
LOC100131127,8,28083403,28084145
LOC100130891,8,28096062,28096581
RPL5P22,8,28157127,28158144
PNOC,8,28174785,28200868
ZNF395,8,28203107,28243977
RNU6-178P,8,28273965,28274068
FBXO16,8,28285929,28347746
FZD3,8,28351729,28431775
MIR4288,8,28362633,28362699
RNA5SP259,8,28387928,28388036
EXTL3-AS1,8,28555920,28558981
EXTL3,8,28559018,28613116
INTS9,8,28625178,28747486
RPL36AP32,8,28667620,28667931
HMBOX1,8,28747912,28910787
RNA5SP260,8,28906011,28906121
KIF13B,8,28924795,29120587
HMGB1P23,8,29076422,29076989
DUSP4,8,29190581,29208201
RPL17P33,8,29489586,29490199
LINC00589,8,29578775,29605625
LINC02099,8,29605825,29656008
LOC101929470,8,29672520,29686020
LINC02209,8,29779029,29811125
MIR3148,8,29814788,29814864
MAP2K1P1,8,29884792,29887348
RNU6-1218P,8,29901317,29901424
SARAF,8,29920519,29940724
LEPROTL1,8,29952924,29995864
RPS15AP24,8,29974856,29975325
MBOAT4,8,29989187,30002181
DCTN6,8,30013885,30041155
HSPA8P11,8,30094802,30096905
TAGLN2P2,8,30107016,30107685
LOC100128441,8,30189281,30189840
PPIAP84,8,30207382,30207863
TUBBP1,8,30209373,30211037
RBPMS-AS1,8,30239635,30242917
RBPMS,8,30242057,30429773
GTF2E2,8,30435835,30515753
SMIM18,8,30496097,30503581
RNU5A-3P,8,30501206,30501319
GSR,8,30535583,30585363
UBXN8,8,30601681,30624522
HIKESHIP3,8,30611774,30612056
PPP2CB,8,30643132,30670334
TEX15,8,30689060,30770524
LPGAT1P1,8,30840786,30841837
PURG,8,30853318,30890872
WRN,8,30891326,31033654
SUMO2P16,8,30989055,30989318
KCTD9P6,8,31077331,31078682
RNA5SP261,8,31455615,31455720
NRG1,8,31496761,32631564
NRG1-IT1,8,31883252,31996993
RNA5SP262,8,32049544,32049669
RNA5SP263,8,32114012,32114139
NRG1-IT3,8,32298262,32300241
RNU6-663P,8,32769011,32769116
MTND1P6,8,32871599,32872543
NMTRQ-TTG11-1,8,32872646,32872717
MTND2P32,8,32872787,32874561
RANP9,8,32897041,32897311
RNU6-528P,8,33196385,33196484
FUT10,8,33228342,33330664
LOC100507379,8,33293586,33294299
MAK16,8,33342700,33358780
TTI2,8,33356240,33370653
SNORD13,8,33370993,33371096
LOC100630919,8,33380614,33381191
RPL10P18,8,33397703,33398397
RNF122,8,33405272,33424646
RN7SL621P,8,33437728,33438026
DUSP26,8,33448848,33457541
BUD31P1,8,33499099,33499457
RN7SL457P,8,33573302,33573588
VENTXP5,8,33578712,33580654
RPL6P22,8,33716866,33717766
CYCSP3,8,33827079,33827396
RPL10AP3,8,34180478,34181193
LINC01288,8,34641439,34722316
RPL21P80,8,34731638,34732198
UNC5D,8,35092993,35654058
LSM12P1,8,35381116,35383292
LOC101929550,8,35529681,35567838
MTCYBP19,8,36135281,36136404
MTND6P19,8,36136478,36137001
MTND5P41,8,36137009,36137214
RNU6-533P,8,36167102,36167208
RPL23P10,8,36438715,36439106
RNA5SP264,8,36621963,36622069
KCNU1,8,36641892,36793643
MRPS7P1,8,36652781,36653485
TPT1P8,8,36745888,36747048
RPL26P25,8,36845448,36845975
SMARCE1P4,8,36952623,36953950
LINC01605,8,37261034,37457357
RNU6-607P,8,37526416,37526523
ZNF703,8,37553300,37557537
LOC101929622,8,37575097,37591011
LOC102723701,8,37592279,37594944
ERLIN2,8,37594152,37615940
LOC728024,8,37604072,37605564
PLPBP,8,37620064,37637286
ADGRA2,8,37654401,37702414
BRF2,8,37700786,37707379
RAB11FIP1,8,37716136,37757015
RN7SL709P,8,37766256,37766555
GOT1L1,8,37791799,37797642
ADRB3,8,37820508,37824117
EIF4EBP1,8,37888052,37917883
ASH2L,8,37963011,37997598
RNU6-988P,8,37979892,37979998
STAR,8,38000218,38008470
LSM1,8,38020839,38034248
RNU6-323P,8,38023530,38023636
BAG4,8,38034373,38070819
DDHD2,8,38089103,38120354
PLPP5,8,38120648,38126742
NSD3,8,38127222,38239789
LETM2,8,38243994,38267045
FGFR1,8,38268661,38326153
RPS20P22,8,38291866,38292369
C8orf86,8,38368352,38386180
RNF5P1,8,38457691,38458775
TACC1,8,38586100,38710546
PLEKHA2,8,38758864,38831431
HTRA4,8,38831747,38846182
TM2D2,8,38846327,38854028
ADAM9,8,38854492,38962780
SNORD38D,8,38876135,38876204
ADAM32,8,38965048,39142436
RPL3P10,8,39015001,39016238
LOC100420403,8,39167428,39167962
ADAM5,8,39172151,39274897
ADAM3A,8,39308564,39380508
LOC100130964,8,39420631,39437653
ADAM18,8,39442087,39587584
ADAM2,8,39601254,39695746
IDO1,8,39771410,39786309
IDO2,8,39792170,39873911
LOC100420480,8,39792367,39794906
LOC100420944,8,39855388,39856011
TCIM,8,40011001,40012829
SIRLNT,8,40190692,40200882
ZMAT4,8,40388109,40755345
RNU6-356P,8,40890411,40890517
SFRP1,8,41119481,41166992
MIR548AO,8,41128567,41128662
RPS29P2,8,41128923,41129178
RNU6-895P,8,41155682,41155784
SNORD65B,8,41284174,41284246
GOLGA7,8,41347915,41368499
KRT18P37,8,41368742,41370103
GINS4,8,41386780,41402549
GPAT4-AS1,8,41391824,41435887
GPAT4,8,41435719,41482520
NKX6-3,8,41502696,41508336
ANK1,8,41510744,41754259
MIR486-1,8,41517959,41518026
MIR486-2,8,41517962,41518025
RN7SL149P,8,41697577,41697857
KAT6A,8,41786997,41909505
KAT6A-AS1,8,41909268,41962505
RPL17P30,8,41958836,41959358
LOC101059972,8,41985676,41986827
AP3M2,8,42010581,42028701
PLAT,8,42032236,42065083
IKBKB-DT,8,42112838,42128479
IKBKB,8,42128820,42189978
POLB,8,42196012,42229326
RPL5P23,8,42199227,42200201
DKK4,8,42231581,42234747
VDAC3,8,42249279,42263455
SLC20A2,8,42273993,42397097
SMIM19,8,42396291,42410338
CHRNB3,8,42552509,42592550
LOC100288666,8,42580478,42581392
CHRNA6,8,42607763,42623929
THAP1,8,42691817,42698468
RNF170,8,42704780,42751748
RN7SL806P,8,42736379,42736660
MIR4469,8,42751340,42751418
HOOK3,8,42752121,42885678
FNTA,8,42911466,42940928
RNU1-124P,8,42928617,42928761
POMK,8,42948658,42978577
HGSNAT,8,42995607,43057998
RNY5P6,8,43008119,43008194
VN1R45P,8,43071627,43071756
VN1R46P,8,43075071,43075952
AFG3L2P1,8,43106556,43127248
POTEA,8,43147585,43218328
RNU6-104P,8,43158519,43158625
LOC100420534,8,43298045,43306786
SNX18P27,8,43368786,43369564
CYP4F44P,8,43395116,43396070
HSPA8P13,8,47460711,47462424
ASNSP1,8,47490835,47529265
ASNSP4,8,47609252,47610449
LOC100130861,8,47696413,47697668
TRIM60P15,8,47703650,47704941
MTND2P38,8,47738850,47739516
MTND1P7,8,47739739,47740035
NMTRL-TAA6-1,8,47740038,47740112
RNU6-656P,8,47742672,47742778
MTCYBP20,8,47749200,47750328
MTND6P20,8,47750410,47750827
LINC00293,8,47752508,47767407
LOC728587,8,47782431,47783681
MAPK6P4,8,47882951,47887020
RN7SKP32,8,47979644,47979946
RNU6-819P,8,48043404,48043510
RPL10AP2,8,48068710,48069425
NDUFA5P12,8,48076472,48078236
LOC100287846,8,48100930,48104885
ATP6V1G1P2,8,48105626,48105972
SPIDR,8,48173470,48648868
LOC100420054,8,48423338,48424726
LOC100420532,8,48459370,48460487
LOC100507422,8,48504411,48505233
RNU6-665P,8,48580333,48580439
CEBPD,8,48649475,48650726
PRKDC,8,48685672,48872696
MCM4,8,48873501,48890720
RNU6-519P,8,48891974,48892081
UBE2V2,8,48920991,48977268
LOC100287157,8,49104519,49107154
IDI1P2,8,49206409,49207369
RNU6-295P,8,49220487,49220590
RNA5SP531,8,49229229,49229330
RPL29P19,8,49297105,49297743
LOC101929268,8,49464127,49611069
LOC101929217,8,49532963,49536455
CLXN,8,49623348,49647870
SNAI2,8,49830157,49833988
PPDPFL,8,49966895,49988652
RN7SKP294,8,50242769,50243035
RFPL4AP7,8,50265031,50265768
LOC100507464,8,50409322,50424739
PSAT1P1,8,50651761,50653966
SNTG1,8,50822356,51709252
LOC100422267,8,51403355,51403932
CYCSP22,8,51674746,51675424
LOC100128686,8,51772090,51772814
PXDNL,8,52232137,52722005
BRIX1P1,8,52348154,52349079
BTF3P1,8,52633816,52635606
PCMTD1,8,52730135,52811746
ST18,8,53023398,53322439
LOC101929341,8,53106922,53112112
RPL34P17,8,53225701,53226104
ALKAL1,8,53446597,53477990
RB1CC1,8,53535018,53626995
NPBWR1,8,53851742,53856294
EI24P5,8,54106906,54107935
OPRK1,8,54138284,54164197
LOC100421824,8,54306795,54307931
LINC02984,8,54424339,54436525
RPL21P79,8,54445845,54446298
MAPK6P1,8,54448877,54454126
LOC100129667,8,54625257,54625456
ATP6V1H,8,54628103,54755805
RGS20,8,54764355,54871864
RPS27AP13,8,54799568,54800039
RNU6-1331P,8,54827279,54827384
TCEA1,8,54879116,54935008
LOC100131254,8,54884158,54886452
LYPLA1,8,54958927,55014507
TDGF1P5,8,54985653,54986553
MRPL15,8,55047801,55061074
RNU6ATAC32P,8,55065367,55065442
CHCHD2P10,8,55103845,55104614
RNU105C,8,55243246,55243455
LOC100419615,8,55266799,55267750
RN7SL250P,8,55333028,55333285
SOX17,8,55370495,55373452
TRMT112P7,8,55391953,55392553
SEC11B,8,55435050,55435939
RP1,8,55471745,55783794
LOC100131013,8,55608943,55609883
XKR4,8,56014588,56454613
SBF1P1,8,56361757,56367881
XKR4-AS1,8,56429746,56433537
TMEM68,8,56651317,56685937
RNA5SP265,8,56657791,56657901
TGS1,8,56686005,56739004
LYN,8,56792394,56926728
SNORA1B,8,56815282,56815414
RN7SL798P,8,56892799,56893099
RN7SL323P,8,56934578,56934872
PSMC6P1,8,56962238,56963775
RPS20,8,56979813,56987065
SNORD54,8,56986398,56986460
CERNA3,8,56987151,56987833
NPM1P21,8,57013470,57014920
MOS,8,57025501,57026541
PLAG1,8,57073468,57123832
CHCHD7,8,57124348,57131368
SDR16C5,8,57212564,57232734
SDR16C6P,8,57287277,57303269
PENK,8,57353516,57359200
PENK-AS1,8,57358366,57464626
SEPTIN10P1,8,57389189,57390837
LINC00968,8,57430877,57472382
RPL37P6,8,57500940,57501306
LOC100419616,8,57688866,57689413
RNU6-13P,8,57829643,57829748
BPNT2,8,57870490,57906426
RNA5SP266,8,58039214,58039321
LINC01606,8,58130835,58145513
LOC286177,8,58173785,58179170
LINC00588,8,58192102,58197290
RNU6-596P,8,58202111,58202208
LOC101929488,8,58256346,58277416
RPL30P10,8,58305105,58305441
LINC03018,8,58658708,58662756
LINC01602,8,58890917,58896685
FAM110B,8,58907082,59061343
RPL26P26,8,59025700,59026222
LOC101929528,8,59168330,59184660
UBXN2B,8,59323920,59364060
LOC100421822,8,59337552,59339409
CYP7A1,8,59402737,59412722
PPIAP85,8,59416114,59416807
SDCBP,8,59465820,59495417
NSMAF,8,59496063,59572412
RPS26P7,8,59500905,59501347
TOX,8,59717971,60031706
RNU4-50P,8,59726971,59727111
TOX-DT,8,60031769,60036037
RNA5SP267,8,60368444,60368569
NUDT15P1,8,60469258,60470495
SLC2A13P1,8,61054380,61054701
CA8,8,61097971,61193959
PDCL3P1,8,61299760,61300751
LINC01301,8,61314730,61326377
RAB2A,8,61429469,61536203
CHD7,8,61591299,61780587
IFITM3P8,8,61818598,61819159
LOC105375938,8,61822023,61823357
NASPP1,8,61849507,61852537
LOC100130298,8,61878680,61880307
NPM1P6,8,62114894,62116104
CLVS1,8,62200529,62414188
ASPH,8,62413115,62627151
KRT8P3,8,62490703,62492464
RN7SKP97,8,62544239,62544571
MIR4470,8,62627347,62627418
LINC02155,8,62802398,62806765
C1GALT1P3,8,62822543,62823361
NARS1P2,8,63023085,63023709
LOC392226,8,63055672,63057152
NKAIN3,8,63161413,63912211
XRCC6P4,8,63767644,63769693
SRPK2P,8,63775656,63776747
GGH,8,63927638,63951365
TTPA,8,63972047,63998612
YTHDF3-DT,8,64080284,64081001
YTHDF3,8,64081112,64125346
RN7SL135P,8,64147192,64147469
IFITM8P,8,64321576,64322186
LOC102724612,8,64378407,64388040
RN7SKP135,8,64521912,64522158
LINC01289,8,64681988,64698058
LINC01414,8,64769500,65281115
COX6CP8,8,65244484,65244709
MIR124-2HG,8,65285775,65300061
MIR124-2,8,65291706,65291814
BHLHE22-AS1,8,65486865,65494449
BHLHE22,8,65492922,65496184
CYP7B1,8,65499132,65711294
RPL31P41,8,66067642,66068013
LINC00251,8,66073380,66092575
PPIAP86,8,66289827,66290346
LINC01299,8,66439243,66474901
ARMC1,8,66514693,66546412
MTFR1,8,66556969,66622798
PDE7A,8,66626569,66754299
DNAJC5B,8,66927213,67013480
TRY-GTA5-1,8,67025602,67025694
TRY-GTA5-2,8,67026223,67026311
TRA-AGC8-2,8,67026424,67026496
TRIM55,8,67039364,67087720
CRH,8,67088611,67090699
LINC00967,8,67104349,67109554
RRS1-DT,8,67331822,67341212
RRS1,8,67341249,67342968
ADHFE1,8,67344739,67381142
LOC100131770,8,67393262,67393721
VXN,8,67405801,67430759
RNU6-1324P,8,67413440,67413546
MYBL1,8,67474410,67525453
VCPIP1,8,67540722,67579466
C8orf44-SGK3,8,67579831,67774257
C8orf44,8,67579831,67593766
SGK3,8,67625016,67774257
PTTG3P,8,67679564,67680269
MCMDC2,8,67783006,67834283
SNHG6,8,67833925,67837776
SNORD87,8,67834709,67834784
TCF24,8,67858736,67874826
PPP1R42,8,67876338,67940789
LOC100288001,8,67896157,67898690
COPS5,8,67955314,67974368
CSPP1,8,67976603,68108849
RNA5SP268,8,68011537,68011660
NPM1P44,8,68097479,68098636
ARFGEF1,8,68109893,68256016
ARFGEF1-DT,8,68256069,68404103
RPL17P31,8,68318730,68319342
CPA6,8,68334273,68658595
NACAP10,8,68481612,68482430
MTCYBP30,8,68493822,68494939
MTND6P30,8,68495011,68495526
MTND5P44,8,68495531,68497583
MTND4P39,8,68497836,68499194
MTND4LP27,8,68499192,68499334
MTCO3P3,8,68499323,68499967
MTATP6P12,8,68499971,68500637
NDUFS5P6,8,68761279,68761573
PREX2,8,68864281,69149267
RPL31P40,8,69205772,69206051
C8orf34-AS1,8,69215703,69243726
C8orf34,8,69242608,69731258
RFPL4AP2,8,69413143,69414031
RPS15AP25,8,69437718,69438174
RNA5SP269,8,69607878,69608014
LINC01592,8,69824038,70016425
RNU7-102P,8,70022748,70022809
LOC100129096,8,70041684,70043841
TRE-CTC14-1,8,70072340,70072414
LINC01603,8,70337105,70360479
SULF1,8,70379016,70573147
SLCO5A1,8,70579281,70747213
RN7SKP29,8,70612459,70612730
LOC100101127,8,70706257,70712477
LOC100288097,8,70771205,70772790
RN7SL675P,8,70834986,70835282
RNA5SP270,8,70842140,70842257
SDCBPP2,8,70855044,70856521
PRDM14,8,70963886,70983487
RNU1-101P,8,70990141,70990267
H2AZP2,8,71015654,71016503
NCOA2,8,71022017,71316452
BTF3P12,8,71185498,71186403
RNY3P14,8,71269582,71269683
RPS18P11,8,71336322,71336854
LINC03020,8,71383369,71397922
RN7SL203P,8,71392427,71392722
RPL13P11,8,71418454,71419098
TRAM1,8,71485453,71520651
LACTB2-AS1,8,71520812,71575514
LACTB2,8,71549501,71581420
RN7SL19P,8,71566813,71567118
XKR9,8,71581574,71648177
EYA1,8,72109668,72460329
TRAPPC2P2,8,72360869,72361509
MSC,8,72753795,72756647
MSC-AS1,8,72755358,72968547
RPS20P20,8,72808230,72808567
TRPA1,8,72933485,72987819
LOC392232,8,73114987,73163869
RNA5SP271,8,73269963,73270050
LOC100129527,8,73341800,73342355
KCNB2,8,73449460,73850584
HAUS1P3,8,73530746,73531847
LOC100419613,8,73572465,73574067
LOC101926908,8,73644280,73664078
TERF1,8,73921099,73960358
RNU6-285P,8,73931180,73931279
SBSPON,8,73976778,74005407
LOC646197,8,74127964,74128861
C8orf89,8,74153566,74198167
PRXL2AP2,8,74189398,74190316
RPL7,8,74202477,74206701
RDH10,8,74206837,74237516
RDH10-AS1,8,74223141,74268696
STAU2-AS1,8,74332309,74353753
STAU2,8,74332604,74659715
VENTXP6,8,74563216,74564375
UBE2W,8,74692331,74791097
RN7SL760P,8,74746008,74746277
LINC01617,8,74791217,74795309
GYG1P1,8,74816834,74827341
ELOC,8,74857354,74884522
TMEM70,8,74888430,74895018
RPS20P21,8,74894227,74894745
DSTNP3,8,74896638,74897119
LY96,8,74903627,74941314
RNU6-1300P,8,74960912,74961019
RPS3AP32,8,74968093,74968925
RNU6-1197P,8,74991772,74991878
JPH1,8,75146935,75233775
GDAP1,8,75262638,75401107
MIR5681A,8,75460778,75460852
MIR5681B,8,75460785,75460844
MIR2052HG,8,75512101,75670587
PCBP2P2,8,75515112,75516795
MIR2052,8,75617928,75617982
PI15,8,75736769,75767264
CRISPLD1,8,75896740,75946793
CASC9,8,76135352,76191124
HIGD1AP6,8,76214531,76214809
PKMP4,8,76288948,76289547
HNF4G,8,76319884,76479069
RNU2-54P,8,77177778,77177967
LINC01109,8,77316354,77317325
LINC01111,8,77318889,77436591
MRPL9P1,8,77515062,77516108
ZFHX4-AS1,8,77523114,77595510
ZFHX4,8,77593482,77779517
MIR3149,8,77879004,77879086
PEX2,8,77892494,77913280
HIGD1AP18,8,77925792,77926324
LOC102724874,8,78362933,78388567
RNU6-1220P,8,79310750,79310857
PKIA,8,79428575,79517502
PKIA-AS1,8,79446127,79470738
ZC2HC1A,8,79578324,79632000
C4orf46P3,8,79635082,79636609
IL7,8,79645007,79717698
THAP12P7,8,79671580,79674816
LINC02605,8,79749764,79752757
MIR12123,8,80244423,80244509
RPL3P9,8,80483330,80484585
STMN2,8,80523352,80578393
HEY1,8,80676245,80680002
LINC01607,8,80680377,80715077
LOC101927040,8,80681607,80783972
RNU7-85P,8,80712271,80712529
TPD52-MRPS28,8,80830952,81083799
MRPS28,8,80830952,80942494
TPD52,8,80943317,81083799
RN7SL41P,8,81116841,81117137
MIR5708,8,81153624,81153708
RPL13AP18,8,81177740,81178412
RPS5P5,8,81213032,81213771
LOC100216346,8,81263351,81264031
RNU6-1213P,8,81317751,81317844
ZBTB10,8,81397828,81438500
RPSAP47,8,81471029,81472062
RNU7-174P,8,81472802,81472860
OCIAD2P1,8,81480200,81480813
RNU2-71P,8,81497825,81498016
SLC25A51P3,8,81506990,81508103
RN7SL107P,8,81525773,81526051
ZNF704,8,81540686,81787016
CKS1BP7,8,81556696,81557451
RNU11-6P,8,81661796,81661928
RN7SL308P,8,81688901,81689197
HMGB1P41,8,81724315,81724697
PAG1,8,81880045,82024303
UBE2HP1,8,82167049,82168205
FABP5,8,82192771,82197010
PMP2,8,82352561,82359674
FABP9,8,82370488,82373814
FABP4,8,82390654,82395468
FTH1P11,8,82433755,82434662
FABP12,8,82437216,82446177
IMPA1P1,8,82516119,82543512
NIPA2P4,8,82529382,82530480
RPS26P34,8,82539482,82540034
SLC10A5P1,8,82546559,82547677
IMPA1,8,82569149,82598560
SLC10A5,8,82605866,82607293
ZFAND1,8,82613566,82633539
CHMP4C,8,82644683,82671750
SNX16,8,82711818,82754420
HNRNPA1P36,8,82719935,82721165
LINC02235,8,82754854,82835895
HNRNPA1P4,8,83203147,83204626
LOC101927141,8,83824339,83874159
LOC100420845,8,84012211,84013081
LOC100533622,8,84113187,84114666
LINC01419,8,84315993,84321135
TPM3P3,8,85074371,85074901
RALYL,8,85095022,85834079
RNU6-1040P,8,85577994,85578100
PSMC2P2,8,85590984,85592078
LOC100421444,8,85740611,85741195
ACTBP6,8,85860744,85862503
JCHAINP1,8,85891812,85892797
LOC100422614,8,85998850,85999421
LRRCC1,8,86019473,86058315
E2F5-DT,8,86084312,86089276
E2F5,8,86089389,86126753
RBIS,8,86126283,86132603
CA13,8,86157687,86196302
CA1,8,86239837,86290342
CA3,8,86351088,86361269
CA3-AS1,8,86354035,86377144
CA2,8,86376236,86393722
REXO1L8P,8,86554759,86555894
REXO1L3P,8,86566667,86567802
REXO1L1P,8,86573485,86574639
REXO1L12P,8,86727176,86728169
REXO1L11P,8,86747543,86747737
REXO1L10P,8,86758551,86758745
REXO1L9P,8,86774890,86776025
REXO1L2P,8,86787245,86788322
REXO1L4P,8,86814552,86815687
REXO1L5P,8,86826746,86827878
REXO1L6P,8,86838933,86840068
RPL36AP31,8,87029015,87029407
RPL32P4,8,87055266,87055772
PSKH2,8,87059338,87081897
ATP6V0D2,8,87111139,87166454
SLC7A13,8,87226292,87242610
WWP1,8,87354776,87480732
RMDN1,8,87484578,87526586
NTAN1P2,8,87493814,87495257
SLC2A3P4,8,87515645,87519176
CPNE3,8,87526664,87573726
CNGB3,8,87586407,87755862
MIOXP1,8,87605794,87606824
GOLGA2P1,8,87669461,87672532
CNBD1,8,87878643,88395087
VTA1P2,8,88588037,88588760
IARS2P1,8,88610709,88613847
SOX5P1,8,88800452,88801938
LOC100419762,8,88879838,88880657
DCAF4L2,8,88882975,88886243
MMP16,8,89044239,89339712
RNA5SP272,8,89408666,89408776
RPSAP74,8,90255553,90256030
KRT8P4,8,90424739,90427373
RIPK2-DT,8,90729627,90769939
RIPK2,8,90770044,90803292
COX6B1P6,8,90835770,90836058
RNU6-925P,8,90912949,90913052
OSGIN2,8,90914096,90940116
NBN,8,90945559,90996895
DECR1,8,91013705,91065861
CALB1,8,91070836,91095107
LINC00534,8,91233716,91400187
RNA5SP273,8,91523356,91523468
LINC01030,8,91605003,91618291
TMEM64,8,91634223,91658311
NECAB1,8,91804003,91971621
C8orf88,8,91970699,91997621
PIP4P2,8,92006030,92053087
OTUD6B-AS1,8,92072134,92082417
OTUD6B,8,92082572,92099321
LRRC69,8,92114847,92231485
CPP,8,92169506,92172150
MIR4661,8,92217713,92217787
SLC26A7,8,92221724,92410383
RN7SKP231,8,92607193,92607430
PRR13P7,8,92921764,92922481
MRPS16P1,8,92929573,92930348
RUNX1T1,8,92967195,93115613
RPS26P10,8,93156247,93156687
LOC102724710,8,93577671,93667722
FLJ46284,8,93725190,93798288
TRIQK,8,93895762,93978372
IRF5P1,8,93984824,93986969
MIR8084,8,94041979,94042067
LINC02906,8,94146324,94179079
CIBAR1-DT,8,94358695,94712661
RNA5SP274,8,94453505,94453612
ZNF317P1,8,94658294,94659521
CIBAR1,8,94712778,94743755
RBM12B,8,94740383,94753237
RBM12B-AS1,8,94752339,94753047
TMEM67,8,94767072,94831466
MYL12AP1,8,94861723,94862511
MIR378D2HG,8,94927962,94928872
MIR378D2,8,94928250,94928347
PDP1,8,94929151,94938296
PSMA2P2,8,94952314,94955105
RPL34P18,8,94969533,94969948
CDH17,8,95139390,95229506
RPL6P23,8,95214111,95215300
GEM,8,95261481,95274547
RPS4XP10,8,95365149,95365943
RAD54B,8,95384188,95487343
FSBP,8,95439944,95449172
VIRMA,8,95499917,95565697
LOC100286997,8,95577237,95577918
LINC02894,8,95649513,95651695
ESRP1,8,95653402,95719694
