Gene,Chr,Start,End
LOC105377785,8,2726956,3024231
LOC124901871,8,2900962,2923636
CSMD1,8,2935361,4994914
LOC105377791,8,3409444,3426707
RNA5SP251,8,3700492,3700628
LOC105377790,8,3861465,3869342
LOC105377789,8,4528209,4538142
PAICSP4,8,4787277,4841929
RSL24D1P7,8,5071293,5072920
LOC107986907,8,5113280,5145812
LOC124900260,8,5128279,5128412
RN7SL318P,8,5142411,5142707
RPL23AP54,8,5476509,5476969
LOC105377793,8,5534066,5545640
LOC105377794,8,5594884,5596898
LOC124902045,8,5659730,5670089
LOC392180,8,5848691,5849890
LOC107986908,8,5851191,5856916
LOC105377795,8,5858276,6004226
RN7SKP159,8,5911006,5911236
LOC105377796,8,6032657,6036974
LOC105377797,8,6058059,6066120
MCPH1-DT,8,6403556,6406548
MCPH1,8,6406627,6648508
LOC101928016,8,6473842,6476687
ANGPT2,8,6499632,6563245
MCPH1-AS1,8,6615603,6708209
MIR8055,8,6622124,6622220
AGPAT5,8,6708642,6761503
LOC100422495,8,6718327,6721010
MIR4659A,8,6745164,6745244
MIR4659B,8,6745168,6745240
LOC124901872,8,6780868,6789021
LOC107986909,8,6805006,6807902
XKR5,8,6808517,6835524
GS1-24F4.2,8,6835554,6842454
DEFB1,8,6870592,6877936
RPL23AP96,8,6898844,6899480
DEFA6,8,6924697,6926076
DEFA4,8,6935820,6938306
DEFA8P,8,6950726,6951599
DEFA9P,8,6959289,6960161
DEFA10P,8,6968141,6969113
LOC124901873,8,6973886,6978546
DEFA1,8,6977649,6980092
DEFT1P,8,6987178,6989721
LOC124901874,8,6993077,6997663
DEFA1B,8,6996766,6999198
DEFT1P2,8,7006281,7008824
LOC124901875,8,7012180,7016762
DEFA3,8,7015869,7018297
DEFA11P,8,7028601,7029489
DEFA7P,8,7038481,7039439
DEFA5,8,7055304,7056739
LOC105377799,8,7072673,7073294
LOC107986875,8,7082971,7094899
RPS3AP30,8,7122848,7123696
LOC105377803,8,7138523,7186452
SNRPCP6,8,7143060,7143841
SNRPCP15,8,7170534,7171309
RPS3AP33,8,7190739,7191587
LOC101928095,8,7215522,7228188
LOC124901876,8,7216222,7221212
LOC441320,8,7238286,7238656
OR7E125P,8,7246619,7247587
LOC124901878,8,7253724,7257480
FAM90A15P,8,7255243,7260476
LINC00965,8,7260619,7263492
FAM90A3P,8,7262866,7268098
LOC124901877,8,7268241,7295584
FAM90A4P,8,7270488,7275720
FAM90A13P,8,7278110,7283342
FAM90A5P,8,7285732,7290964
FAM90A20P,8,7293354,7298584
FAM66B,8,7298744,7355363
DEFB109B,8,7309535,7320096
USP17L1,8,7332387,7333979
USP17L4,8,7337115,7338707
LOC402329,8,7341826,7343020
ZNF705G,8,7355517,7385558
DEFB108C,8,7373144,7377648
DEFB4B,8,7414855,7416863
HSPD1P3,8,7418786,7421028
DEFB103B,8,7428888,7430348
SPAG11B,8,7447754,7463542
DEFB104B,8,7470308,7475082
DEFB106B,8,7482504,7486400
DEFB105B,8,7487679,7489593
DEFB107B,8,7495911,7509311
LOC105377801,8,7520334,7520815
LOC101927997,8,7525198,7528836
PRR23D1,8,7536679,7542450
FAM90A6P,8,7548493,7553723
FAM90A7,8,7556700,7559712
LOC105377800,8,7561243,7584130
FAM90A21P,8,7563788,7569019
FAM90A22,8,7571995,7575006
FAM90A23,8,7579644,7582653
OR7E157P,8,7591988,7592956
LOC107986910,8,7610822,7613678
LOC124901865,8,7613724,8065191
LOC101929400,8,7677448,7686647
OR7E154P,8,7705162,7706118
FAM90A14,8,7715443,7718453
FAM90A18,8,7723091,7726101
FAM90A16,8,7730739,7733749
FAM90A8,8,7738387,7741396
FAM90A17,8,7746034,7749044
FAM90A19,8,7753682,7756692
FAM90A9,8,7761330,7764340
FAM90A10,8,7768977,7771988
PRR23D2,8,7778591,7784165
PRR23D3P,8,7792177,7799468
DEFB107A,8,7811720,7815716
DEFB105A,8,7821004,7823880
DEFB106A,8,7825139,7829053
DEFB104A,8,7836436,7841242
SPAG11A,8,7848008,7863797
DEFB103A,8,7881392,7882663
HSPD1P2,8,7890515,7892757
DEFB4A,8,7894677,7896716
ZNF705B,8,7926337,7952413
DEFB108A,8,7934264,7938770
FAM66E,8,7955013,8008755
LOC392187,8,7967344,7968544
USP17L8,8,7971661,7973253
USP17L3,8,7976393,7977985
DEFB109C,8,7990415,7997521
FAM90A11P,8,8011782,8017012
FAM90A24P,8,8019426,8024658
FAM90A12P,8,8027074,8032305
OR7E96P,8,8039979,8040947
LOC105379220,8,8065195,8086311
LOC124900617,8,8068847,8071323
MIR548I3,8,8088941,8089089
RPS3AP31,8,8095922,8096770
FAM85B,8,8100762,8227503
SNRPCP17,8,8116713,8116949
ENPP7P1,8,8154365,8216916
FAM86B3P,8,8228570,8244865
ALG1L13P,8,8236003,8244667
PRAG1,8,8317736,8386439
LOC124901879,8,8320257,8321893
LOC105379222,8,8389564,8399326
LOC124901880,8,8414205,8424634
LOC107986913,8,8460425,8467471
LOC105379224,8,8561361,8574041
RN7SL178P,8,8582352,8582655
LOC124901881,8,8665080,8671902
LOC105379225,8,8686061,8687273
CLDN23,8,8701937,8704096
MFHAS1,8,8783354,8893630
RNU6-682P,8,8895813,8895918
MRPS18CP2,8,8933678,8934091
LOC124900259,8,8961575,8961708
RPL10P19,8,8961747,8962124
LOC124901866,8,8963226,8988088
LOC105379227,8,8988482,9002742
ERI1,8,9002897,9100104
MIR4660,8,9048445,9048518
SNORD3I,8,9058539,9058630
RNU7-55P,8,9072456,9072514
LOC112268402,8,9115673,9134819
PPP1R3B,8,9136255,9151539
LOC124901882,8,9141419,9145510
PPP1R3B-DT,8,9151725,9169597
LOC101929128,8,9188999,9202858
LOC107986914,8,9232904,9233575
RNU6-1151P,8,9287472,9287578
LOC124901883,8,9303997,9307412
LOC157273,8,9325051,9335080
LOC105379228,8,9351462,9359682
LOC105379231,8,9363285,9425640
RNU6-526P,8,9371090,9371195
LOC105379230,8,9371545,9375311
LOC124901884,8,9379982,9386331
LOC100420404,8,9454294,9456826
TNKS,8,9555912,9782346
MIR597,8,9741672,9741768
LOC124902085,8,9866907,9867010
LOC124902056,8,9886027,9892207
MIR124-1HG,8,9900064,9903329
MIR124-1,8,9903388,9903472
LOC124902057,8,9904070,9919127
LOC124902082,8,9931720,9931823
LOC105379235,8,9986288,9990697
MSRA-DT,8,10037830,10053062
MSRA,8,10054292,10428891
LOC124901885,8,10057843,10069931
LOC124901886,8,10154634,10155737
LOC100420053,8,10336783,10337656
LINC03022,8,10474565,10481974
LOC124901887,8,10474766,10479412
PRSS52P,8,10474789,10475045
RNU6-729P,8,10476223,10476329
PRSS51,8,10481293,10547723
PRSS55,8,10525532,10554166
LOC105379237,8,10578716,10581083
RP1L1,8,10606349,10655143
MIR4286,8,10666978,10667070
C8orf74,8,10672628,10700590
RNA5SP252,8,10686569,10686687
SOX7,8,10723768,10730511
LOC102723313,8,10729291,10772910
PINX1,8,10764961,10839875
MIR1322,8,10825373,10825443
PINX1-DT,8,10840026,10846509
LOC101929248,8,10850645,10858107
LOC112268022,8,10856083,10882658
XKR6,8,10896045,11201833
MIR598,8,11035206,11035302
LOC101929269,8,11062652,11067089
RPL17P29,8,11175010,11175616
LINC00529,8,11247264,11284031
RPL19P13,8,11255990,11256678
MTMR9,8,11284816,11339526
SLC35G5,8,11331012,11332360
TDH,8,11339637,11368452
TDH-AS1,8,11345748,11347516
FAM167A-AS1,8,11368402,11438657
RN7SL293P,8,11379395,11379675
RNU6-1084P,8,11392411,11392517
FAM167A,8,11421476,11475908
BLK,8,11494387,11564599
LOC105379241,8,11552486,11558265
LINC00208,8,11576535,11581341
LOC105379242,8,11632201,11649333
GATA4,8,11676935,11760002
SNORA99,8,11705362,11705558
LINC02905,8,11761256,11763224
LOC124901888,8,11768802,11771450
NEIL2,8,11769710,11787345
LOC105379243,8,11787218,11801355
SUB1P1,8,11789952,11791285
FDFT1,8,11795582,11839309
CTSB,8,11842524,11868087
OR7E158P,8,11919896,11920795
OR7E161P,8,11928568,11929563
TRE-CTC11-1,8,11935871,11935942
LOC105379244,8,11942564,11948559
LOC112268017,8,11947294,11950486
DEFB136,8,11973937,11974599
DEFB135,8,11982256,11984590
DEFB134,8,11993174,12000752
OR7E160P,8,11997606,12034640
LOC100421446,8,11998830,11999505
LOC105379245,8,12002133,12006582
DEFB131E,8,12003400,12004082
LOC105379246,8,12043489,12046540
DEFB131C,8,12043503,12049625
DEFB130B,8,12064389,12071747
RNA5SP253,8,12087396,12087445
ZNF705D,8,12089338,12115516
DEFB108D,8,12095028,12099535
FAM66D,8,12115782,12151189
LOC392196,8,12127858,12129297
USP17L7,8,12132417,12134099
USP17L2,8,12136435,12138849
DEFB109D,8,12150963,12158034
FAM90A2P,8,12173454,12177267
ALG1L11P,8,12178697,12182719
FAM86B1,8,12182106,12194937
FAM85A,8,12185736,12202526
ENPP7P12,8,12205759,12206389
DEFB131D,8,12290068,12296189
DEFB130A,8,12310962,12318316
RNA5SP254,8,12333644,12333693
DEFB108E,8,12341276,12345778
ZNF705CP,8,12354362,12361857
FAM66A,8,12362019,12411001
LOC100421094,8,12374354,12375546
LOC649352,8,12379267,12379789
DEFB109A,8,12393284,12400365
FAM90A25P,8,12414521,12418032
ALG1L12P,8,12421019,12426339
FAM86B2,8,12424421,12436400
FAM86B2-DT,8,12437013,12566845
DEFB109E,8,12437655,12444737
ENPP7P6,8,12448013,12511278
LOC729732,8,12537079,12665611
RPS3AP34,8,12570306,12571154
RPS3AP35,8,12628432,12629280
OR7E8P,8,12684140,12685165
OR7E15P,8,12696370,12697025
OR7E10P,8,12703052,12704038
MIR5692A2,8,12719132,12719190
LONRF1,8,12721906,12755526
MIR3926-1,8,12727232,12727304
MIR3926-2,8,12727237,12727299
LINC03019,8,12765849,12811478
LINC00681,8,12794240,12818291
LOC105379289,8,12865466,12890736
TRMT9B,8,12945673,13029777
LOC100422204,8,12958407,12962206
LOC124901889,8,12985243,13036996
RNU6-842P,8,13044350,13044455
LOC124902103,8,13046580,13046653
DLC1,8,13083361,13604620
LOC101930149,8,13338338,13357485
MTND4P7,8,13353397,13353608
LOC124901890,8,13462639,13478575
RNA5SP255,8,13536029,13536135
C8orf48,8,13566869,13568288
LOC100421023,8,13583844,13584536
LOC102725080,8,13629690,13632576
LOC100419761,8,13741810,13742978
LOC105379292,8,13833014,13849140
LOC100421673,8,13909232,13909784
LOC100421160,8,14022684,14023439
SGCZ,8,14084845,15238431
LOC124902058,8,14108676,14112261
EIF4EP5,8,14309034,14309871
RNU7-153P,8,14319455,14319516
RNU6-397P,8,14487776,14487879
MIR383,8,14853438,14853510
LOC124902059,8,15385273,15445048
LOC124902060,8,15473656,15506629
TUSC3,8,15540087,15766649
LOC100431174,8,15688633,15689638
PPM1AP1,8,15806337,15807331
LOC124902061,8,15807814,15851889
RPL32P19,8,15943068,15943532
MSR1,8,16107881,16192651
CCT3P1,8,16275677,16276277
LOC101929028,8,16372589,16755437
MRPL49P2,8,16374619,16375086
LOC105379297,8,16783215,16916072
RN7SL474P,8,16863196,16863496
FGF20,8,16992181,17002345
MICU3,8,17027238,17138640
RPL9P20,8,17150203,17150909
ZDHHC2,8,17156482,17224799
LOC107986918,8,17162776,17164847
CNOT7,8,17224966,17246857
VPS37A,8,17246958,17333455
MTMR7,8,17296794,17413351
LOC102724838,8,17345045,17382159
ADAM24P,8,17469518,17471672
SLC7A2,8,17494069,17570566
PDGFRL,8,17576433,17643144
LOC107986919,8,17605646,17611182
MTUS1,8,17643802,17801521
LOC124901891,8,17647079,17649957
MIR548V,8,17681578,17681657
RNA5SP256,8,17748118,17748230
LOC124901893,8,17860468,17861069
FGL1,8,17864389,17895538
LOC124901892,8,17902786,17915987
LOC124901867,8,17921028,17924987
PCM1,8,17922988,18029948
LOC124901894,8,18033988,18040347
ASAH1,8,18055992,18084961
ASAH1-AS1,8,18084868,18097651
MRPS18CP3,8,18086882,18087636
LOC100133073,8,18088892,18089890
NAT1,8,18170467,18223689
MTND4LP26,8,18200924,18201205
TRK-TTT17-1,8,18262694,18262763
NATP,8,18369910,18371878
RPL10AP11,8,18383243,18383948
NAT2,8,18386301,18401218
PSD3,8,18527303,19085012
LOC124901896,8,18608999,18632608
RPL35P6,8,18774547,18774963
LOC124901897,8,18854476,18862915
LOC124901895,8,18891304,18893028
LOC107986868,8,18975321,18979318
LOC124900256,8,18979619,18979772
LOC105379303,8,18989262,19006873
LOC124901898,8,19014003,19031245
LOC105379301,8,19091693,19145393
LOC100128993,8,19183674,19245522
LOC442382,8,19238437,19240873
LOC105379300,8,19246056,19277381
LOC105379306,8,19300523,19311824
SH2D4A,8,19313693,19396218
CSGALNACT1,8,19404161,19757908
LOC124901900,8,19641151,19650586
LOC124901899,8,19678545,19689562
LOC107986920,8,19761003,19778968
INTS10,8,19817416,19852067
LOC124901901,8,19853897,19857704
LOC105379309,8,19884107,19891903
LOC107986921,8,19901732,19920122
LPL,8,19939253,19967259
LOC105379311,8,20079199,20121033
RPL30P9,8,20113336,20113657
LOC105379312,8,20125433,20133318
SLC18A1,8,20144855,20183136
ATP6V1B2,8,20197381,20221696
RNU6-892P,8,20229779,20229877
LZTS1,8,20246165,20303963
LZTS1-AS1,8,20275773,20290458
RNA5SP257,8,20290174,20290289
LOC105379314,8,20343360,20372747
SNORD3F,8,20614829,20614926
LOC105379315,8,20664836,20948297
TMEM97P2,8,20932572,20934863
LOC105379316,8,20952645,20988872
LINC03023,8,20953633,20968938
LINC02153,8,20973986,20995119
LOC124901902,8,21167066,21169458
LOC101929172,8,21298239,21309449
LOC107986922,8,21626678,21641480
GFRA2,8,21690398,21812345
OR6R2P,8,21797086,21797896
DOK2,8,21908873,21913690
XPO7,8,21919662,22006585
LOC124901903,8,21944608,21958273
NPM2,8,22024134,22036897
LOC124902091,8,22032350,22032452
FGF17,8,22039672,22048809
DMTN,8,22048931,22082525
FHIP2B,8,22089150,22104911
NUDT18,8,22106878,22110482
HR,8,22114419,22131052
HRURF,8,22130458,22131010
REEP4,8,22138020,22141907
LGI3,8,22146830,22156806
SFTPC,8,22157383,22164479
BMP1,8,22165372,22212326
LOC124901904,8,22187776,22191595
PHYHIP,8,22219703,22232099
MIR320A,8,22244966,22245037
POLR3D,8,22245133,22254601
PIWIL2-DT,8,22254576,22275162
PIWIL2,8,22275316,22357568
SLC39A14,8,22367278,22434129
RPL21P77,8,22389835,22390286
RNU6-336P,8,22434391,22434497
PPP3CC,8,22441078,22541125
LOC124901905,8,22481536,22554125
BTF3P3,8,22492500,22493375
SORBS3,8,22544973,22575788
PDLIM2,8,22578741,22598026
C8orf58,8,22599599,22604142
LOC107986876,8,22603133,22605000
CCAR2,8,22604757,22621514
BIN3,8,22620418,22669121
BIN3-IT1,8,22640371,22642209
LOC107986924,8,22675391,22687703
EGR3,8,22687659,22693480
LOC105379321,8,22694857,22696332
LOC107986926,8,22696607,22701640
PEBP4,8,22713251,22941077
LOC124901908,8,22739367,22749778
LOC107986925,8,22749806,22758392
LOC105379325,8,22811405,22817621
LOC124901906,8,22842164,22846920
LOC101929237,8,22877972,22888022
LOC124901907,8,22895051,22898106
RHOBTB2,8,22950813,23020199
LOC107984124,8,22953619,22999805
RN7SL303P,8,22977877,22978127
TNFRSF10B,8,23020133,23069031
LOC286059,8,23068229,23083619
LOC254896,8,23084355,23103558
TNFRSF10C,8,23102921,23117445
TNFRSF10D,8,23135588,23164027
TNFRSF10A,8,23190452,23225102
RPL23AP55,8,23206908,23207416
TNFRSF10A-DT,8,23225221,23230926
CHMP7,8,23243637,23261999
R3HCC1,8,23288092,23296279
LOXL2,8,23296897,23404120
LOC100507156,8,23336208,23366125
ENTPD4,8,23429162,23457647
LOC646708,8,23480987,23483716
LOC105379327,8,23491470,23494153
LOC124901909,8,23492172,23494895
SLC25A37,8,23528956,23575463
RNU4-71P,8,23600026,23600138
SINHCAFP3,8,23634875,23635649
LOC107986930,8,23663078,23802942
NKX3-1,8,23678693,23682938
NKX2-6,8,23701740,23706756
LOC124901910,8,23706873,23714364
LOC101929258,8,23712864,23726943
LOC124900262,8,23806229,23806377
STC1,8,23841929,23854806
LOC107986931,8,23917333,24207528
RNU1-148P,8,24076997,24077158
LOC105379328,8,24089989,24106304
ADAM28,8,24294069,24359014
ADAM7-AS1,8,24295814,24548618
ADAMDEC1,8,24384285,24406013
ADAM7,8,24441026,24509565
ADAM7-AS2,8,24490312,24514868
LOC107986932,8,24524971,24526970
LOC107986882,8,24673209,24682856
LOC105379329,8,24883961,24886259
NEFM,8,24913761,24919093
LOC112268023,8,24920104,24924710
NEFL,8,24950955,24956612
MIR6841,8,24953796,24953867
LOC105379330,8,24991877,25010041
LOC124901911,8,25067819,25070917
LOC100421161,8,25141202,25141835
LOC124901912,8,25177781,25184377
DOCK5,8,25184689,25415711
LOC124901864,8,25276914,25277530
MIR6876,8,25345402,25345474
LOC105379331,8,25350608,25361512
GNRH1,8,25419258,25425040
KCTD9,8,25427847,25458433
LOC124901913,8,25449523,25453575
CDCA2,8,25458931,25507917
LOC107986933,8,25630132,25837369
LOC105379333,8,25670608,25685084
LOC105379332,8,25685826,25688823
LOC124901915,8,25834126,25840022
EBF2,8,25841725,26045413
LOC102723395,8,25848833,25870059
LOC124901914,8,25877758,25878451
LOC105379335,8,26121723,26128045
LOC105379336,8,26136111,26209923
RNA5SP258,8,26136880,26136998
LOC100129404,8,26254916,26256631
PPP2R2A,8,26291508,26372680
SDAD1P1,8,26379259,26382953
BNIP3L,8,26383054,26413127
DNAJB6P2,8,26432644,26434071
LOC124901868,8,26447196,26450426
PNMA2,8,26504701,26513872
DPYSL2,8,26514031,26658175
PSME2P5,8,26547679,26548449
LOC124901916,8,26584860,26595329
ADRA1A,8,26748150,26867379
RPLP1P9,8,26771796,26772129
COX6B1P4,8,26835983,26836248
LOC124901918,8,26853567,26855575
LOC124901917,8,26854894,26858782
LOC105379339,8,26963663,26974730
LOC100421821,8,26987126,26988031
LOC100132229,8,27010456,27012444
MIR548H4,8,27048853,27048963
LOC105379340,8,27171589,27210783
STMN4,8,27235308,27258404
TRIM35,8,27284886,27311272
PTK2B,8,27310506,27459391
MIR6842,8,27433370,27433434
CHRNA2,8,27459756,27479261
EPHX2,8,27491143,27545564
GULOP,8,27577611,27589073
LOC124901919,8,27591216,27597559
CLU,8,27596917,27614700
MIR6843,8,27610601,27610751
SCARA3,8,27633463,27734141
RNU6-1086P,8,27679836,27679935
LOC124901921,8,27689256,27694189
LOC124901920,8,27700970,27712745
MIR3622B,8,27701673,27701767
MIR3622A,8,27701677,27701759
CCDC25,8,27733316,27772640
LOC107986934,8,27752860,27758089
LOC124902093,8,27755032,27755122
ESCO2,8,27771974,27819660
RNU6-1276P,8,27773645,27773748
PBK,8,27809624,27837817
LOC100130612,8,27838497,27840412
SCARA5,8,27869883,27992673
MIR4287,8,27886039,27886116
LOC105379342,8,27902719,27910310
NUGGC,8,28021964,28083936
ELP3,8,28090232,28191153
LOC105379343,8,28173269,28182533
LOC100131127,8,28225886,28226628
LOC100130891,8,28238545,28239064
RPL5P22,8,28299610,28300627
PNOC,8,28316988,28343351
ZNF395,8,28345590,28386460
RNU6-178P,8,28416448,28416551
FBXO16,8,28428412,28490229
FZD3,8,28494212,28574258
MIR4288,8,28505116,28505182
RNA5SP259,8,28530411,28530519
EXTL3,8,28607736,28755599
EXTL3-AS1,8,28698403,28701464
INTS9,8,28767661,28889969
LOC124902104,8,28782450,28782539
RPL36AP32,8,28810103,28810414
HMBOX1,8,28890116,29053270
LOC105379346,8,29015035,29043100
RNA5SP260,8,29048494,29048604
KIF13B,8,29067278,29263388
HMGB1P23,8,29218905,29219472
LOC124901922,8,29287973,29320320
LOC124901923,8,29305165,29312331
DUSP4,8,29333064,29350684
LOC124901924,8,29350974,29359629
LOC105379349,8,29367944,29373392
LOC107986883,8,29511420,29513845
LOC107986935,8,29529299,29530344
LOC105379350,8,29529616,29544570
LINC02948,8,29562273,29565269
LOC124901925,8,29586968,29591316
LOC105379352,8,29595464,29602799
RPL17P33,8,29632070,29632683
LOC124901926,8,29667865,29669361
LINC00589,8,29721259,29748109
LINC02099,8,29748309,29798492
LOC101929470,8,29815004,29828504
LOC107986884,8,29834284,29845506
LOC105379354,8,29862367,29882387
LINC02209,8,29921513,29953609
MIR3148,8,29957272,29957348
MAP2K1P1,8,30027276,30029832
RNU6-1218P,8,30043801,30043908
SARAF,8,30063003,30083208
LEPROTL1,8,30095408,30138348
RPS15AP24,8,30117340,30117809
MBOAT4,8,30131671,30144665
DCTN6,8,30156369,30183639
LOC124901927,8,30157172,30158110
LOC124901928,8,30229467,30254634
HSPA8P11,8,30237286,30239389
TAGLN2P2,8,30249500,30250169
LOC100128441,8,30331765,30332324
PPIAP84,8,30349866,30350347
TUBBP1,8,30351857,30353521
RBPMS-AS1,8,30382119,30385401
RBPMS,8,30384541,30572256
LOC112268025,8,30415314,30419875
LOC124901929,8,30500533,30504289
GTF2E2,8,30578318,30658236
SMIM18,8,30638580,30646064
RNU5A-3P,8,30643689,30643802
GSR,8,30678066,30727846
UBXN8,8,30729135,30767006
LOC105379356,8,30732505,30744072
LOC105379355,8,30740783,30743677
HIKESHIP3,8,30754257,30754539
PPP2CB,8,30785616,30812818
TEX15,8,30831544,30913008
LOC105379357,8,30889010,30901678
LPGAT1P1,8,30983270,30984321
PURG,8,30995802,31033356
WRN,8,31033810,31176138
SUMO2P16,8,31131539,31131802
LOC105379358,8,31177075,31183850
KCTD9P6,8,31219815,31221166
LOC101929492,8,31274791,31401123
LOC105379360,8,31535674,31542694
RNA5SP261,8,31598099,31598204
NRG1,8,31639245,32774046
NRG1-IT1,8,32025736,32139477
RNA5SP262,8,32192028,32192153
RNA5SP263,8,32256496,32256623
LOC105379361,8,32423620,32431649
NRG1-IT3,8,32440746,32442725
RNU6-663P,8,32911493,32911598
LOC105379362,8,32927977,33044855
MTND1P6,8,33014081,33015025
NMTRQ-TTG11-1,8,33015128,33015199
MTND2P32,8,33015269,33017043
RANP9,8,33039523,33039793
FUT10,8,33308061,33473146
RNU6-528P,8,33338867,33338966
LOC100507379,8,33436068,33436781
MAK16,8,33485182,33501262
TTI2,8,33498722,33513135
SNORD13,8,33513475,33513578
LOC100630919,8,33523096,33523673
LOC124900261,8,33540040,33540137
RPL10P18,8,33540185,33540879
RNF122,8,33547754,33567128
RN7SL621P,8,33580210,33580508
DUSP26,8,33591330,33600023
BUD31P1,8,33641581,33641939
RN7SL457P,8,33715784,33716070
VENTXP5,8,33721194,33723136
LOC105379364,8,33755762,34035069
RPL6P22,8,33859348,33860248
CYCSP3,8,33969561,33969878
LOC105379366,8,34137155,34175235
LOC105379365,8,34174815,34227622
RPL10AP3,8,34322960,34323675
LINC01288,8,34783921,34864798
RPL21P80,8,34874120,34874680
LOC105379368,8,34967477,34973504
LOC105379369,8,35080581,35093789
UNC5D,8,35235475,35796540
LSM12P1,8,35523598,35525774
LOC101929550,8,35672163,35710320
LOC124902062,8,35970622,35999416
LOC105379370,8,36189649,36192942
LOC105379371,8,36195043,36268351
MTCYBP19,8,36277763,36278886
MTND6P19,8,36278960,36279483
MTND5P41,8,36279491,36279696
RNU6-533P,8,36309584,36309690
RPL23P10,8,36581197,36581588
RNA5SP264,8,36764445,36764551
KCNU1,8,36784374,36936125
MRPS7P1,8,36795263,36795967
LOC105379375,8,36881916,36925207
TPT1P8,8,36888370,36889530
LOC105379376,8,36963696,36982005
RPL26P25,8,36987930,36988457
LOC105379377,8,37065799,37079448
SMARCE1P4,8,37095105,37096432
LOC100507403,8,37327364,37331931
LOC124901930,8,37354632,37359523
LINC01605,8,37403516,37599839
LOC105379379,8,37559933,37565393
LOC105379378,8,37581566,37584859
LOC105379380,8,37602907,37658585
LOC124901931,8,37632655,37638778
RNU6-607P,8,37668898,37669005
LOC124901932,8,37693930,37694783
LOC124901933,8,37694745,37695681
ZNF703,8,37695782,37700019
LOC101929622,8,37717579,37733493
LOC102723701,8,37734761,37737426
ERLIN2,8,37736634,37758422
LOC728024,8,37746554,37748046
LOC124901934,8,37757661,37763264
PLPBP,8,37762546,37779768
LOC105379381,8,37783968,37791247
ADGRA2,8,37796883,37844896
BRF2,8,37843268,37849861
RAB11FIP1,8,37858618,37899497
RN7SL709P,8,37908738,37909037
GOT1L1,8,37934281,37940124
ADRB3,8,37962990,37966599
EIF4EBP1,8,38030534,38060365
ASH2L,8,38105493,38140080
RNU6-988P,8,38122374,38122480
STAR,8,38142700,38150952
LOC105379382,8,38156339,38163394
LSM1,8,38163321,38176730
RNU6-323P,8,38166012,38166118
BAG4,8,38176855,38213301
DDHD2,8,38231585,38273647
PLPP5,8,38263130,38269224
NSD3,8,38269704,38382271
LETM2,8,38382431,38409527
LOC102723716,8,38400088,38402531
FGFR1,8,38411143,38468635
RPS20P22,8,38434348,38434851
C8orf86,8,38510834,38528662
LOC124901935,8,38543505,38553748
LOC105379384,8,38565066,38591162
RNF5P1,8,38600173,38601257
LOC124901936,8,38700636,38701176
TACC1,8,38728582,38853028
LOC124901937,8,38899250,38901445
PLEKHA2,8,38901346,38973912
HTRA4,8,38974228,38988663
TM2D2,8,38988808,38996990
ADAM9,8,38996973,39105261
SNORD38D,8,39018616,39018685
ADAM32,8,39107529,39284917
RPL3P10,8,39157482,39158719
LOC100420403,8,39309909,39310443
ADAM5,8,39314632,39417378
ADAM3A,8,39451045,39522989
LOC100130964,8,39563112,39580134
ADAM18,8,39584568,39730065
ADAM2,8,39743735,39838227
IDO1,8,39913891,39928790
IDO2,8,39934651,40016392
LOC100420480,8,39934848,39937387
LOC100420944,8,39997869,39998492
LOC105379385,8,40104090,40173345
TCIM,8,40153482,40155310
SIRLNT,8,40333173,40343363
LOC105379388,8,40369989,40393255
ZMAT4,8,40530590,40897826
LOC107986938,8,40628876,40643289
LOC105379389,8,40904039,40928701
LOC105379390,8,40929868,40933908
RNU6-356P,8,41032892,41032998
LOC105379771,8,41172329,41184754
SFRP1,8,41261962,41309473
MIR548AO,8,41271048,41271143
RPS29P2,8,41271404,41271659
RNU6-895P,8,41298163,41298265
SNORD65B,8,41426655,41426727
LOC105379391,8,41435462,41440419
LOC124901938,8,41440322,41442940
GOLGA7,8,41490396,41510980
KRT18P37,8,41511223,41512584
GINS4,8,41529261,41545030
GPAT4-AS1,8,41534305,41578368
LOC124901939,8,41563058,41569317
GPAT4,8,41578200,41625001
NKX6-3,8,41645177,41650817
ANK1,8,41653225,41896741
MIR486-1,8,41660441,41660508
MIR486-2,8,41660444,41660507
LOC105379392,8,41797778,41801341
RN7SL149P,8,41840059,41840339
KAT6A,8,41929479,42051987
LOC124900271,8,42043504,42043575
KAT6A-AS1,8,42051750,42104987
RPL17P30,8,42101318,42101840
LOC101059972,8,42128158,42129309
LOC107986939,8,42139461,42141605
AP3M2,8,42153063,42171183
PLAT,8,42174718,42207565
LOC124902095,8,42225633,42225734
IKBKB-DT,8,42255320,42270961
IKBKB,8,42271302,42332460
LOC105379395,8,42295673,42301347
POLB,8,42338494,42371808
RPL5P23,8,42341709,42342683
DKK4,8,42374063,42391322
VDAC3,8,42391761,42405937
SLC20A2,8,42416475,42541954
SMIM19,8,42541148,42555195
LOC124900250,8,42696498,42698891
CHRNB3,8,42697366,42737407
LOC105379396,8,42703977,42712839
LOC100288666,8,42725335,42726249
CHRNA6,8,42752620,42768786
THAP1,8,42836674,42843325
LOC124901940,8,42842934,42845412
RNF170,8,42849637,42897299
RN7SL806P,8,42881236,42881517
MIR4469,8,42896197,42896275
HOOK3,8,42896978,43030535
FNTA,8,43056323,43085785
RNU1-124P,8,43073474,43073618
POMK,8,43093515,43123434
HGSNAT,8,43140464,43202855
RNY5P6,8,43152976,43153051
