Gene,Chr,Start,End
RBM10,X,46554946,46596509
ITPK1P1,X,46566081,46567469
UBA1,X,46600543,46624827
INE1,X,46614544,46615557
LOC105373194,X,46614670,46628341
CDK16,X,46627994,46639688
USP11,X,46642700,46657954
NICN2P,X,46681779,46684100
LOC124905277,X,46688762,46688865
RN7SL785P,X,46690428,46690680
LOC124905264,X,46761613,46761719
ZNF157,X,46780444,46824376
SNORA11C,X,46798524,46798650
LOC100419232,X,46799835,46801210
NPM1P49,X,46848615,46849736
ZNF41,X,46855058,46893113
LOC124900499,X,46885489,46885660
LINC01560,X,46892607,46895119
NUS1P1,X,46919684,46923549
ARAF,X,46971095,46981798
SYN1,X,46981791,47029757
TIMP1,X,46992326,46996679
MIR4769,X,46997319,46997395
CFP,X,47033182,47040206
ELK1,X,47045421,47060507
UXT,X,47061699,47069083
UXT-AS1,X,47068736,47070014
CXXC1P1,X,47117092,47146532
SMSP1,X,47127708,47129081
LOC100419908,X,47152980,47154070
LOC100419784,X,47186776,47188563
WASF4P,X,47213048,47217423
ZNF81,X,47246777,47335477
RPL7P57,X,47250833,47251580
ZNF182,X,47385028,47414166
SPACA5,X,47414513,47419909
ZNF630-AS1,X,47466473,47477464
ZNF630,X,47467679,47481779
LOC124905272,X,47491898,47492001
SSX6P,X,47518129,47530833
SPACA5B,X,47540777,47542771
LOC643554,X,47563143,47566123
RNU6-707P,X,47564146,47564225
SSXP3,X,47566532,47576501
S100A11P5,X,47587881,47588181
SSX5,X,47596378,47606957
LOC100420083,X,47607353,47609227
RNA5SP503,X,47616411,47616527
LOC124908548,X,47638891,47654746
SSX1,X,47664400,47676453
S100A11P6,X,47683424,47684060
SSXP8,X,47685603,47688361
LOC100420551,X,47685715,47686609
LOC791091,X,47688400,47691133
SSX9P,X,47710549,47715176
LOC791092,X,47717176,47718675
SSXP9,X,47731182,47737364
S100A11P9,X,47745875,47746183
SSX3,X,47755403,47765669
LOC791093,X,47765955,47769414
LOC101060049,X,47788329,47792121
SSX4,X,47792507,47802319
SSX4B,X,47811054,47820934
LOC791095,X,47821247,47825062
SSXP6,X,47842205,47842278
SSXP7,X,47850523,47851981
LOC791096,X,47855265,47858042
SLC38A5,X,47867546,47879266
FTSJ1,X,47885027,47895371
PORCN-DT,X,47915538,47917851
PORCN,X,47918004,47929826
EBP,X,47930820,47937730
TBC1D25,X,47948728,47971622
RBM3,X,47983492,47990170
MRPL32P1,X,47991920,47992355
WDR13,X,48006491,48017871
LOC107985695,X,48026240,48048304
VN1R110P,X,48045226,48046158
WAS,X,48094278,48101908
SUV39H1,X,48106035,48119497
RNU6-1056P,X,48134930,48135036
GLOD5,X,48172222,48184150
ACAA2P1,X,48186300,48187495
RNU6-29P,X,48187469,48187573
GATA1,X,48197083,48204804
HDAC6,X,48211891,48235478
ERAS,X,48237009,48240364
PCSK1N,X,48241591,48246097
TIMM17B,X,48303928,48308624
PQBP1,X,48308411,48313619
SLC35A2,X,48313659,48322434
PIM2,X,48323658,48329501
OTUD5,X,48332501,48368844
RNU6-722P,X,48369641,48369744
KCND1,X,48371842,48382307
GRIPAP1,X,48384190,48412744
TFE3,X,48440314,48454961
CCDC120,X,48465178,48481578
PRAF2,X,48482886,48485729
WDR45,X,48486169,48512926
RNU4-52P,X,48493754,48493891
GPKOW,X,48525155,48535477
LOC105373195,X,48551342,48567992
RN7SL262P,X,48564403,48564681
MAGIX,X,48574403,48580510
PLP2,X,48583646,48586985
PRICKLE3,X,48586552,48598227
SYP,X,48599669,48612053
SYP-AS1,X,48610699,48614311
CACNA1F,X,48616922,48645203
HSPB1P2,X,48645663,48646400
CCDC22,X,48647330,48662382
FOXP3,X,48662300,48676549
FLICR,X,48678060,48678314
PPP1R3F,X,48681633,48699939
GAGE10,X,48715506,48731702
LOC124905188,X,48719688,48728041
GAGE12J,X,48733900,48741226
GAGE13,X,48743423,48750747
GAGE12B,X,48752961,48760273
GAGE7,X,48762508,48769798
GAGE4,X,48772030,48779324
LOC124908552,X,48781485,48788852
LOC124908553,X,48791002,48798362
LOC124908554,X,48800512,48807872
GAGE5,X,48810109,48817380
LOC124908555,X,48819547,48826890
LOC124908556,X,48829040,48836398
GAGE1,X,48838585,48924369
GAGE12D,X,48857671,48865001
GAGE12E,X,48867198,48874521
GAGE12F,X,48876719,48884064
GAGE12G,X,48886258,48893621
GAGE12H,X,48895814,48903137
GAGE2A,X,48905335,48912657
LOC124908557,X,48914826,48919932
VDAC1P2,X,48947470,48949194
SALL1P1,X,48979567,48984521
PAGE1,X,49003279,49011854
PAGE4,X,49145174,49150178
USP27X-DT,X,49192614,49195246
USP27X,X,49195374,49198448
CPSF1P2,X,49227526,49228318
CLCN5,X,49238534,49416892
RNU6-421P,X,49261270,49261376
MIR532,X,49319079,49319169
MIR188,X,49319434,49319519
MIR500A,X,49324356,49324439
MIR362,X,49324889,49324953
MIR501,X,49325647,49325730
MIR500B,X,49326597,49326675
MIR660,X,49329166,49329262
MIR502,X,49330523,49330608
PYY3,X,49473718,49474248
AKAP4,X,49508429,49518665
CCNB3,X,49522423,49623348
DGKK,X,49636842,49742255
SHROOM4,X,49858240,50085560
RNU6-935P,X,49921036,49921135
H3P44,X,50176575,50177582
BMP15,X,50181955,50187861
HMGB1P15,X,50202135,50202913
LOC105373202,X,50250361,50263430
LOC100420318,X,50301842,50302589
LOC101060199,X,50354098,50362547
LINC01284,X,50367146,50442711
LOC100420331,X,50434183,50434777
LOC105373204,X,50492270,50667468
NUDT10,X,50603515,50608810
LOC100419238,X,50667380,50667955
EZHIP,X,50678233,50680128
NUDT11,X,50761304,50767871
LINC01496,X,50771189,50778724
TRE-CTC18-1,X,50834539,50834610
CENPVL3,X,50888246,50890138
LOC105373205,X,50900747,50913380
CENPVL2,X,50952638,50954257
CENPVL1,X,50982164,50983783
GSPT2,X,51015099,51017889
MAGED1,X,51074768,51174050
LOC100631242,X,51128592,51129783
RNU6-504P,X,51142398,51142501
IPO7P1,X,51193352,51194187
UQCR10P1,X,51195232,51195656
TPMTP3,X,51250806,51251791
LOC401589,X,51322911,51326081
LOC105377208,X,51326053,51330241
MAGED4B,X,51333610,51341056
SNORA11E,X,51335130,51335256
MAGED4,X,51456587,51463967
SNORA11D,X,51462321,51462447
LOC105377209,X,51467338,51537751
LOC100421603,X,51597930,51598454
MIR8088,X,51608292,51608377
XAGE2,X,51640755,51647414
LOC107987327,X,51717589,51722882
RBM22P6,X,51756789,51757728
XAGE1A,X,51767583,51772587
RBM22P7,X,51774472,51774751
XAGE1B,X,51783841,51788832
LOC124908558,X,51796711,51801762
RBM22P11,X,51811566,51812505
LOC107985640,X,51829817,51840190
LOC107985659,X,51868805,51873760
SSXP4,X,51882744,51884244
SSXP1,X,51889797,51896572
LOC100420089,X,51897470,51898536
SSX8P,X,51907749,51918757
SSX7,X,51928865,51939709
LOC791097,X,51939986,51942704
RNA5SP504,X,51950040,51950156
SSXP5,X,51957332,51963391
S100A11P10,X,51972155,51972484
SSX2,X,51981730,51992075
LOC791098,X,51993919,51995754
LOC102723585,X,52032468,52034303
SSX2B,X,52036196,52046488
S100A11P8,X,52055735,52056074
SPANXN5,X,52081055,52082338
XAGE5,X,52096193,52103207
LOC107985641,X,52106517,52114168
EIF4A2P4,X,52117550,52118840
XAGE3,X,52147439,52152994
FAM156B,X,52176499,52193446
LOC124905190,X,52208100,52215712
FAM156A,X,52231792,52279984
GPR173,X,52333387,52366851
TSPYL2,X,52368603,52374776
KANTR,X,52380378,52434199
RNU7-37P,X,52416753,52416811
ACTG1P10,X,52427966,52430262
KDM5C,X,52462547,52511471
MIR6895,X,52481684,52481761
MIR6894,X,52485162,52485218
IQSEC2,X,52519140,52607614
RPSAP62,X,52609290,52609981
MPV17L2P1,X,52627255,52627796
SMC1A,X,52660456,52709071
MIR6857,X,52691999,52692091
RIBC1,X,52709216,52717458
HSD17B10,X,52717601,52720718
TIPINP1,X,52741559,52743492
VTRNA3-1P,X,52748549,52748649
HUWE1,X,52818443,52973077
MIR98,X,52842581,52842699
MIRLET7F2,X,52843550,52843632
MRPL32P2,X,53097479,53098554
MRPS18CP7,X,53115572,53116054
PHF8,X,53226407,53335024
FAM120C,X,53358212,53473143
RPL37P24,X,53437265,53437558
WNK3,X,53482708,53647934
RPL7AP71,X,53513188,53513954
RNU6-434P,X,53633440,53633546
TSR2,X,53731260,53738888
FGD1,X,53736310,53787092
GNL3L,X,53821079,53858149
PGAM4P1,X,53962853,53963702
ITIH6,X,54039799,54089136
MAGED2,X,54098628,54106898
SNORA11,X,54105253,54105383
TRO,X,54213952,54224559
SNORA11G,X,54220433,54220563
PFKFB1,X,54226089,54291915
APEX2,X,54293489,54302183
ALAS2,X,54302181,54324103
HDGFL3P1,X,54346860,54349037
PAGE2B,X,54368153,54372032
PAGE2,X,54382141,54385964
LOC100421179,X,54431062,54431703
FAM104B,X,54436245,54454327
LOC101060042,X,54465859,54478380
MTCO1P52,X,54471349,54471879
MTND2P24,X,54472274,54473305
NMTRQ-TTG1-1,X,54473375,54473446
MTND1P30,X,54473513,54474449
MTRNR2L10,X,54474534,54475584
SNORA109,X,54476622,54476749
PAGE5,X,54513490,54517252
PAGE3,X,54551564,54558062
LOC100421746,X,54573242,54581950
MIR4536-1,X,54744663,54744750
MIR4536-2,X,54744663,54744750
MAGEH1,X,54745295,54746734
LOC101928692,X,54774854,54777484
USP51,X,54776519,54781751
LOC644893,X,54801848,54817048
PSMA5P1,X,54892821,54893263
FOXR2,X,54916575,54919367
LOC107985642,X,54925997,54928831
XAGE-4,X,54947869,54950193
RRAGB,X,55010926,55051952
KLF8,X,55201315,55584861
GOT2P6,X,55254329,55255850
LOC124905193,X,55320747,55327540
LOC124900486,X,55347695,55498434
RPL23AP83,X,55536223,55536745
UBQLN2,X,55856941,55861182
NBDY,X,56022640,56117983
UQCRBP1,X,56030185,56030981
SPIN3,X,56273946,56294367
SPIN2P1,X,56367609,56368545
SPIN2B,X,56418555,56420421
SPIN2A,X,56434524,56436271
PPP1R11P2,X,56527864,56528244
FAAH2,X,56585510,56788009
MTHFD1P1,X,56691200,56694259
ZXDB,X,56890820,56896286
LOC107985708,X,56957214,56966733
NLRP2B,X,56975852,56979045
MDH1P1,X,57065921,57067169
ZXDA,X,57205099,57210129
MYCLP2,X,57231597,57234508
KRT8P17,X,57284277,57286003
SSBL2P,X,61200212,61201705
MTND1P31,X,61263591,61264584
MTND2P25,X,61264805,61265349
ZFRP1,X,61305207,61306079
LOC100533729,X,61511466,61513047
LOC105377211,X,61560299,61585743
LOC100533730,X,61705685,61707277
SPIN4-AS1,X,61708954,61777457
CBX1P1,X,61722956,61725152
SPIN4,X,61772497,61776601
LINC01278,X,61851829,61986360
ARHGEF9,X,62060231,62210488
ARHGEF9-IT1,X,62095468,62096774
BTF3P8,X,62192033,62192862
MIR1468,X,62211276,62211361
LOC124908540,X,62334106,62359663
HNRNPDP1,X,62469260,62470931
LOC100419786,X,62570191,62572334
AMER1,X,62610394,62630983
LOC112268307,X,62631221,62737840
RN7SL799P,X,62635966,62636263
ASB12,X,62649469,62655882
MTMR8,X,62693357,62820731
KPNA4P1,X,62730155,62732211
PFN5P,X,62830600,62831416
SHC1P1,X,62857465,62860956
YWHAZP7,X,63037430,63038576
KRT8P27,X,63047561,63049856
GRPEL2P2,X,63122957,63123873
BLOC1S2P1,X,63151837,63152437
LOC105373239,X,63268043,63276332
ZC4H2,X,63341227,63460162
ZC3H12B,X,63460247,63934332
LOC100533843,X,63610374,63611639
CCT4P2,X,63696435,63698544
MORF4L1P5,X,63753315,63756785
PRXL2CP1,X,63782212,63783060
TLE1P1,X,63833468,63834265
AP1M2P1,X,63895531,63897024
LAS1L,X,63939027,63961232
FRMD8P1,X,63977061,63978860
MSN,X,64094082,64168344
NANOGP9,X,64198237,64200306
ETF1P3,X,64220817,64224501
CCNYL5,X,64245621,64248952
RBMXP5,X,64382101,64383820
MIR223HG,X,64441957,64446922
MIR223,X,64445366,64445475
VSIG4,X,64448234,64467291
ATXN7L3P1,X,64482597,64483847
EIF4BP9,X,64501557,64503576
HEPH,X,64590334,64696504
MTFR1P1,X,64787352,64789636
GPR165P,X,64865765,64869581
PKMP2,X,64925482,64927591
EDA2R,X,65023365,65067011
RNU6-394P,X,65103999,65104105
LOC105373240,X,65185975,65209246
LOC100129144,X,65802290,65804121
LOC100288853,X,65962985,65963774
AR,X,65973852,66160479
NXTAR,X,66174809,66216878
BMI1P1,X,66223898,66225037
OPHN1,X,66475136,66866981
PGK1P1,X,66502872,66504645
RNU6-1225P,X,66534872,66534936
AKIRIN1P2,X,66565594,66566448
LOC100128467,X,66908018,66909629
YIPF6,X,66932508,66970741
RNU6-245P,X,66972902,66973008
RPL31P63,X,67033597,67034042
COX6CP12,X,67078822,67079023
STARD8,X,67081162,67159288
ACTR3P2,X,67204781,67206193
SERBP1P1,X,67216789,67219838
EFNB1,X,67262362,67275507
LOC102723911,X,67464393,67474155
LOC105373242,X,67464509,67517892
LOC107985646,X,67562183,67569456
PJA1,X,67594126,67598833
HMGN1P35,X,67607392,67608298
LINC00269,X,67612939,67643302
CYCSP43,X,67918747,67919143
NALF2,X,67937741,67965930
EDA,X,68049526,68472825
RNA5SP506,X,68105891,68106009
LOC124905293,X,68126369,68126568
PRKXP2,X,68311479,68312278
CNOT7P1,X,68370638,68371607
MIR676,X,68456214,68456280
AWAT2,X,68473894,68483288
OTUD6A,X,68495808,68497530
MTCYBP31,X,68553710,68554831
MTND6P31,X,68557767,68558266
MTND5P39,X,68558697,68560727
MTND4P31,X,68560975,68562452
IGBP1,X,68566802,68599681
LOC107985683,X,68586981,68595719
DGAT2L6,X,68610847,68639072
RN7SL581P,X,68655374,68655682
AWAT1,X,68667982,68673985
RNA5SP507,X,68686367,68686487
P2RY4,X,68691490,68693528
ARR3,X,68701653,68715158
RAB41,X,68715490,68718320
PDZD11,X,68719913,68723246
KIF4A,X,68723423,68854206
TRAPPC2LP1,X,68794887,68795837
RNY4P23,X,68829602,68829695
GDPD2,X,68856634,68866693
LOC105373244,X,68860681,68868601
DLG3,X,68878160,68938810
RNU4-81P,X,68884204,68884347
DLG3-AS1,X,68886281,68889319
TEX11,X,68962267,69342011
LOC112268306,X,69234506,69234685
SNORD3E,X,69279412,69279623
WASHC3P1,X,69290476,69291112
SLC7A3,X,69359629,69365145
RPS23P8,X,69397010,69397416
NUTF2P7,X,69450399,69451038
RNU1-56P,X,69454370,69454527
SOCS5P4,X,69477098,69479565
SNX12,X,69493335,69507559
FOXO4,X,69529947,69537628
CXorf65,X,69537985,69540832
IL2RG,X,69541496,69545673
MED12,X,69552699,69576535
LOC124905197,X,69576631,69586393
NLGN3,X,69578926,69605291
GJB1,X,69649327,69659597
ZMYM3,X,69673728,69689295
LOC105373247,X,69688840,69706885
NONO,X,69717744,69735278
ITGB1BP2,X,69735860,69739481
ZCRB1P1,X,69748886,69750098
LOC124905198,X,69782073,69795935
RHOG2P,X,69786528,69787074
TAF1,X,69800459,69963776
PABPN1P1,X,69853330,69854750
LOC124905281,X,69874616,69874743
INGX,X,69925765,69926533
SOCS6P1,X,69960872,69961886
OGT,X,69966355,70009143
GCNA,X,70011688,70046833
CXCR3,X,70049169,70051761
LOC100129291,X,70096262,70100170
LOC101059915,X,70100813,70104795
LINC00891,X,70130503,70136740
CXorf49,X,70147706,70151620
LOC107987328,X,70169814,70170067
LOC107987329,X,70178562,70178815
CXorf49B,X,70197076,70200931
LOC100132741,X,70211897,70218131
LOC101060274,X,70247957,70257496
LOC100289206,X,70303294,70307209
NHSL2,X,70344419,70586866
RNU6-1078P,X,70399615,70399717
RPS26P11,X,70478028,70478593
RTL5,X,70560716,70565521
LOC121627959,X,70592872,70593376
PIN4,X,70614580,70696859
RN7SL388P,X,70631602,70631940
ERCC6L,X,70637554,70671929
RPS4X,X,70704936,70710145
CITED1,X,70734542,70740053
LOC105373250,X,70738998,70744634
HDAC8,X,70762405,71005758
RNU2-68P,X,70809869,70810059
PHKA1,X,71011736,71147812
MATR3P1,X,71093381,71094661
PHKA1-AS1,X,71122458,71145850
LOC124905290,X,71159636,71159851
CAPZA1P3,X,71161267,71162320
RNU1-112P,X,71174192,71174355
DMRTC1B,X,71210370,71282297
FAM226B,X,71210568,71212590
FAM236B,X,71215360,71216155
FAM236D,X,71240914,71241700
DMRTC1,X,71305532,71377347
FAM236C,X,71346122,71346907
FAM236A,X,71371716,71372468
FAM226A,X,71375238,71377260
PABPC1L2B-AS1,X,71431896,71436357
PABPC1L2B,X,71436440,71439607
PABPC1L2A,X,71510785,71513019
LOC101928380,X,71513680,71518141
NAP1L6P,X,71559565,71561611
NAP1L2,X,71645741,71648293
TOMM20P4,X,71656453,71657200
LRRFIP2P1,X,71671064,71672123
YWHAZP8,X,71708166,71709418
RNU6-1044P,X,71830906,71831012
CDX4,X,71880436,71888553
MORF4L1P6,X,71907916,71908410
MAP2K4P1,X,71957638,71996447
RPL7P53,X,71968866,71969604
CHIC1,X,71996510,72120438
SEPHS1P4,X,72202374,72203944
TSIX,X,72225527,72262546
XIST,X,72253967,72286069
FXYD6P3,X,72308825,72310276
JPX,X,72377875,72503933
FTX,X,72461681,72727079
RPSAP14,X,72465006,72465384
SHISA5P2,X,72499281,72501000
AARSD1P1,X,72502802,72504440
UHRF2P1,X,72538819,72542358
DDX3P1,X,72554581,72572992
DDX3P2,X,72566542,72566652
MKRN5P,X,72593145,72596209
ATP5MKP1,X,72607389,72607714
BMP2KL,X,72619454,72620835
RAB11FIP1P1,X,72636568,72638380
MIR421,X,72651900,72651984
MIR374B,X,72652070,72652141
MIR374C,X,72652072,72652141
RN7SL648P,X,72676113,72676413
MIR545,X,72720610,72720715
MIR374A,X,72720792,72720863
ZCCHC13,X,72737690,72738544
LOC727681,X,72793688,72794984
RPS6P26,X,72809552,72810390
RN7SL790P,X,72824161,72824458
THAP12P1,X,72830041,72833096
RPS7P14,X,72842943,72843596
LOC105373252,X,72845262,72854818
SLC16A2,X,72854953,72967553
HNRNPA1P25,X,72906315,72907647
PABPC1P3,X,73016306,73017182
RLIM,X,73016616,73048268
RNU6-330P,X,73113679,73113785
NEXMIF,X,73166463,73359096
ABCB7,X,73484682,73589943
UPRT,X,73590029,73738566
BUD31P2,X,73635142,73635647
RNU6-562P,X,73636375,73636481
LOC124905200,X,73649380,73707712
TERF1P7,X,73760012,73793155
ZDHHC15,X,73802127,73956714
RPL21P134,X,73817941,73818498
LOC107985664,X,73956770,74227296
PCNPP4,X,73971026,73971474
BRAFP1,X,74016336,74019599
TTC3P1,X,74174210,74176751
MAGEE2,X,74216673,74218940
SAR1AP4,X,74318118,74319129
FOXN3P2,X,74321312,74323750
ARL5AP5,X,74463178,74465553
PBDC1,X,74606393,74611646
MMADHCP1,X,74656536,74657330
RNU6-867P,X,74678873,74678979
LOC100533728,X,74684132,74685701
LDHBP2,X,74768425,74769692
MAGEE1,X,74861510,74865142
RNA5SP508,X,75088820,75088938
TRAPPC13P1,X,75089316,75090546
MIR325HG,X,75091609,75448375
MIR384,X,75353118,75353205
MIR325,X,75439251,75439348
RNA5SP509,X,75500555,75500673
LOC105373254,X,75504445,75515699
SPRYD7P1,X,75811783,75818902
FGF16,X,75884945,75894834
ATRX,X,75942420,76223770
FABP5P15,X,76165395,76165963
MAGT1,X,76263304,76330626
RNU6-854P,X,76274826,76274932
RN7SL460P,X,76320423,76320680
COX7B,X,76334526,76342432
ATP7A,X,76345749,76485475
C4orf46P2,X,76397609,76400282
PGAM4,X,76403017,76404706
LOC124905201,X,76409506,76413179
PGK1,X,76539329,76564376
TAF9B,X,76564829,76574731
FNDC3CP,X,76600778,76605219
LOC107985669,X,76638618,76656229
CYSLTR1,X,76708793,76764940
HMGN1P34,X,76956163,76956552
UBE2V1P7,X,76991231,76991570
LOC107985670,X,77090298,77159211
RTL3,X,77092886,77096144
PPATP2,X,77136203,77136706
LPAR4,X,77184531,77195526
RPL7P54,X,77199953,77200780
MIR4328,X,77338020,77338075
P2RY10,X,77382251,77400598
P2RY10BP,X,77521739,77522798
GPR174,X,77581427,77612052
CTHRC1P1,X,77613933,77614401
KIF4CP,X,77759984,77761469
ITM2A,X,77797066,77804015
CORO1CP1,X,77806066,77806857
LOC105373282,X,77884707,77894158
TBX22,X,78447022,78464040
CHMP1B2P,X,78661052,78768028
TENT5D,X,78768214,78878855
HNRNPH3P1,X,78962834,78963825
WBP11P3,X,78993757,78996341
HK2P1,X,79003218,79008826
BRWD3,X,79103281,79243651
PSMA1P1,X,79143636,79144777
LOC124900504,X,79290862,79290988
RNU6-493P,X,79334540,79334647
VDAC1P1,X,79363205,79364988
RNU6-995P,X,79370210,79370316
HMGN5,X,79547434,79635633
SH3BGRL,X,79635822,79732260
LOC124905203,X,79752825,79762014
LOC100422471,X,79842669,79847377
LOC105373285,X,79909255,79932031
PDK1P2,X,80033792,80035060
RNU6-974P,X,80436950,80437057
LOC105373286,X,80555012,80561273
EIF3JP1,X,80932932,80934061
RPL22P22,X,80942350,80942948
LOC124900496,X,80997917,80998065
LOC105373287,X,81173110,81197858
LOC105373288,X,81189791,81232343
EIF3MP1,X,81307591,81307936
ATG4AP1,X,81432062,81432839
LOC107985635,X,81922136,81940391
POU3F4,X,81941865,81945703
POMPP1,X,81993500,81993919
TERF1P4,X,82182199,82183676
CYLC1,X,82294715,82321619
RPS6KA6,X,82493471,82624675
MIR548I4,X,82662061,82662137
HDX,X,82754229,82938810
TEX16P,X,83146232,83190910
SETP4,X,83183671,83185279
UBE2DNL,X,83362619,83363358
APOOL,X,83432345,83522274
SATL1,X,83521243,83672628
LOC101928128,X,83639656,83648236
ZNF711,X,83672840,83701879
POF1B,X,83705917,83808182
MIR1321,X,84266907,84266985
SFR1P2,X,84280360,84281277
CHM,X,84292297,84478778
MIR361,X,84334755,84334826
NDUFA5P7,X,84497447,84497688
STIP1P3,X,84515510,84517612
TPMTP4,X,84560037,84560841
DACH2,X,84579676,85258882
EEF1A1P29,X,84591151,84592593
GEMIN8P3,X,84735135,84736015
FCF1P9,X,84907750,84908031
COPS8P1,X,85224679,85225560
LOC124905267,X,85573847,85573918
KLHL4,X,85944797,86097065
RPSAP15,X,86130290,86131323
RPL34P36,X,86232946,86233902
MRPS22P1,X,86236386,86236846
TMEM184CP1,X,86488433,86490108
CAPZA1P1,X,86521986,86524324
LOC124900505,X,86575858,86575984
LOC107985713,X,86987493,87040133
CPXCR1,X,87173865,87181413
LOC107985653,X,87413603,87418863
SRIP2,X,87808372,87808633
LOC102724150,X,87844079,87896451
TGIF2LX,X,88363022,88363997
STAU2P1,X,88478960,88482025
USP12PX,X,88553565,88556119
RNF19BPX,X,88650464,88651281
LOC105373292,X,88676169,88709167
UBE2V1P9,X,88739935,88740245
RNU6-555P,X,89049997,89050102
LOC107985700,X,89764371,89766402
PABPC5-AS1,X,89867020,89887116
LOC107985643,X,89869561,89874656
LOC100287033,X,89875004,89876533
PABPC5,X,89886956,89890701
SERBP1P4,X,90012372,90013786
LOC105373293,X,90224310,90231325
PCDH11X,X,90231454,91073463
RNU2-26P,X,90250169,90250356
VDAC1P3,X,90433911,90435623
EIF4A1P10,X,90565217,90566596
KRT18P11,X,90909917,90911315
SNX3P1X,X,90965572,90965743
RPL26P36,X,91126710,91127230
TUSC2P2,X,91221094,91222326
DLGAP5P2,X,91492740,91493800
AP2B1P1,X,91672268,91675376
ST13P18,X,91737818,91739124
NT5DC1P1,X,91838184,91839866
RPL7P55,X,92018958,92019780
NAP1L3,X,92116100,92118747
FAM133A,X,92119376,92157407
USP37P1,X,92218968,92222548
RNU6-332P,X,92448961,92449068
LOC124900491,X,92592325,92592389
TUBB4BP8,X,92764212,92765292
LOC107985704,X,92968549,93045643
PAICSP7,X,93081649,93084792
LOC107985647,X,93134132,93149431
CCNB1IP1P3,X,93221719,93222970
LOC107985710,X,93296383,93368835
MIR548M,X,93508429,93508514
LOC124905288,X,93880388,93880551
CALM1P1,X,93945648,93946152
RNA5SP510,X,94028103,94028201
GTF3C6P1,X,94030277,94031069
HNRNPDLP3,X,94056607,94056986
HNRNPDLP1,X,94084386,94084937
RPS7P13,X,94125120,94125752
LOC100420872,X,94166269,94167170
KAT7P1,X,94418734,94419914
RN7SL379P,X,94468957,94469249
LOC101928508,X,94510003,94512203
RPS29P28,X,94634816,94634956
BRDTP1,X,94776426,94777242
LOC105373294,X,94802766,94831188
RN7SKP194,X,94849772,94850122
LOC107985714,X,94867613,94981653
LOC105373296,X,94936794,94957295
SKP2P1,X,95059808,95060977
DIAPH2,X,95124162,96044467
RPA4,X,95323189,95324748
NDUFB5P2,X,95392957,95393513
LOC124905287,X,95630732,95630869
RN7SL74P,X,95780488,95780786
DIAPH2-AS1,X,95967822,96003988
ERVFC1,X,96281187,96288824
NCKAP1P1,X,96346075,96347511
KPNB1P1,X,96415736,96418061
RPL6P29,X,96693443,96694359
LOC100420955,X,96790274,96790775
EEF1A1P15,X,96831227,96832915
HMGB1P32,X,96863936,96864543
TEX101P1,X,98099261,98099854
XRCC6P5,X,98161388,98163464
B3GNT2P1,X,98328879,98330363
CTDSPL2P1,X,98591869,98593818
RPSAP8,X,98598098,98599135
PCDH19,X,98734021,98852681
TNMD,X,99027366,99042315
LOC105373298,X,99047400,99064586
TSPAN6,X,99069540,99079536
SRPX2,X,99086631,99118247
SYTL4,X,99116950,99174573
PPIAP89,X,99242624,99243354
RAD21P1,X,99243644,99245791
CSTF2,X,99262925,99284058
LOC124900498,X,99265154,99265286
NOX1,X,99285862,99317015
HNRNPA1P26,X,99297231,99299100
HNRNPA1P27,X,99330286,99331330
NSA2P3,X,99353294,99353923
XKRX,X,99356122,99371598
CSGALNACT2P1,X,99399271,99400421
ARL13A,X,99412390,99434268
TRMT2B,X,99452774,99495549
LOC124905285,X,99512265,99512398
TMEM35A,X,99522299,99539787
CENPI,X,99541624,99610207
YWHAQP8,X,99634539,99635544
DRP2,X,99663879,99708607
TAF7L,X,99712369,99737199
RNU6-934P,X,99769528,99769634
NANOGNBP3,X,99781435,99782330
RPL21P132,X,99784711,99785097
TIMM8A,X,99789782,99792863
BTK,X,99793571,99834908
RPL36A-HNRNPH2,X,99835123,99858248
RPL36A,X,99835123,99840269
GLA,X,99841918,99852040
HNRNPH2,X,99852337,99858248
ARMCX4,X,99862393,99980621
PPIAP90,X,99887855,99888251
PRKCIP1,X,99979269,99984077
ARMCX1,X,99995174,99999327
ARMCX7P,X,100042101,100042889
ARMCX6,X,100059755,100062630
ARMCX3,X,100067782,100072474
RNU6-30P,X,100078638,100078743
ARMCX2,X,100099916,100104489
LOC100420247,X,100128432,100129089
RNU6-587P,X,100136192,100136297
LOC100533636,X,100165068,100166085
GK4P,X,100223065,100225252
NXF5,X,100276716,100302189
ZMAT1,X,100326914,100376619
RNU6-345P,X,100360175,100360281
H2BP8,X,100434087,100434477
C3orf49P1,X,100451253,100451894
MTND6P13,X,100453124,100453646
TCEAL2,X,100570265,100572298
TCEAL6,X,100583085,100587065
LOC105373299,X,100586312,100588555
BEX5,X,100598297,100600564
TCP11X3P,X,100617674,100629598
TCP11X1,X,100659881,100671381
NXF2,X,100691761,100771287
LOC100499471,X,100703632,100706281
NXF2B,X,100804941,100884503
TCP11X2,X,100904811,100916320
TMSB15A,X,100958170,100961227
FOXN3P1,X,100991019,100992710
LOC100420162,X,100993958,100994584
NXF4,X,100994445,101016689
ARMCX5,X,101044161,101049114
ARMCX5-GPRASP2,X,101044303,101353019
H3P45,X,101060428,101060775
GPRASP1,X,101096438,101104038
RNU6-589P,X,101123658,101123763
BEND7P1,X,101150727,101151315
GPRASP2,X,101157397,101162682
BHLHB9,X,101165692,101198489
LINC00630,X,101214100,101409480
MTND1P32,X,101230625,101231551
